type,it,signal_threshold,traders,random,market_maker,chartist,fundamentalist,is_recovered,time_to_recover,before_price,after_price,before_return,after_return,last_ask_orders_count,last_bid_orders_count,event_ask_orders_count,event_bid_orders_count,diff_ask_orders_count,diff_bid_orders_count,avg_diff_before_event,avg_diff_after_event
SignalThreshold,200,0,['Random'],50,10,25,10,False,,102.8,,0.000633454842958339,,1359,1915,1597,1713,-238,202,116.10000000000014,104.79999999999995
SignalThreshold,200,0,['Random'],50,10,25,25,False,,98.14,,0.00034853481356982485,,1911,1467,1769,1607,142,-140,180.5,156.10000000000014
SignalThreshold,200,0,['Random'],20,25,5,10,False,,103.6,,0.0007047317185048114,,916,1623,1504,1586,-588,37,49.59999999999991,91.5
SignalThreshold,200,0,['Random'],20,25,5,25,False,,102.05,,0.0008729752648949749,,1153,1562,1524,1553,-371,9,25.100000000000136,36.899999999999864
SignalThreshold,200,0,['Random'],50,25,5,10,False,,101.61000000000001,,0.0006951872309789476,,1562,1819,1636,1687,-74,132,52.600000000000136,53.200000000000045
SignalThreshold,200,0,['Random'],50,25,5,25,False,,101.68,,0.0007661378258278389,,1271,1565,1626,1599,-355,-34,55.700000000000045,57.5
SignalThreshold,200,0,['Random'],20,25,10,10,False,,99.05999999999999,,0.0002911064707859715,,1547,1256,1608,1574,-61,-318,17.90000000000009,48.09999999999991
SignalThreshold,200,0,['Random'],20,25,10,25,False,,109.57000000000001,,0.0013832934312905814,,689,1699,1282,1574,-593,125,273.1999999999998,297.70000000000005
SignalThreshold,200,0,['Random'],50,25,10,10,False,,99.51,,0.00042010284725622985,,1832,1656,1719,1682,113,-26,57.399999999999864,33.80000000000018
SignalThreshold,200,0,['Random'],50,25,10,25,False,,100.03999999999999,,0.0007505711130788021,,1554,1487,1629,1685,-75,-198,41.799999999999955,58.69999999999982
SignalThreshold,200,0,['Random'],20,25,25,10,False,,99.94,,0.0006436881008175733,,1042,1765,1651,1651,-609,114,13.400000000000091,6.100000000000136
SignalThreshold,200,0,['Random'],20,25,25,25,False,,97.99999999999999,,-2.6115812934165557e-05,,1591,1414,1570,1542,21,-128,21.299999999999955,18.800000000000182
SignalThreshold,200,0,['Random'],50,25,25,10,False,,99.56,,0.0005420993389733796,,1585,1881,1752,1672,-167,209,81.5,79.10000000000014
SignalThreshold,200,0,['Random'],50,25,25,25,False,,103.2,,0.000838963829859016,,1491,1948,1547,1720,-56,228,155.70000000000005,187.79999999999995
SignalThreshold,200,0,['Random'],20,100,5,10,False,,101.18000000000002,,0.0005729591239069382,,1738,1384,1624,1675,114,-291,44.299999999999955,53.700000000000045
SignalThreshold,200,0,['Random'],20,100,5,25,False,,99.02000000000001,,0.0005240224867950842,,1475,1543,1718,1627,-243,-84,96.90000000000009,84.29999999999995
SignalThreshold,200,0,['Random'],50,100,5,10,False,,96.92999999999998,,0.00025360109738891947,,1909,1369,1742,1679,167,-310,68.79999999999995,65.0
SignalThreshold,200,0,['Random'],50,100,5,25,False,,101.17000000000002,,0.0006543820490129636,,1833,1366,1753,1774,80,-408,19.90000000000009,34.200000000000045
SignalThreshold,200,0,['Random'],20,100,10,10,False,,101.97,,0.0007304869207497899,,1671,1421,1619,1685,52,-264,59.0,59.40000000000009
SignalThreshold,200,0,['Random'],20,100,10,25,False,,95.53999999999999,,0.0001494669893122119,,1540,1441,1710,1496,-170,-55,206.20000000000005,210.0999999999999
SignalThreshold,200,0,['Random'],50,100,10,10,False,,100.25000000000003,,0.000440267856668355,,1945,1661,1753,1780,192,-119,23.799999999999955,21.40000000000009
SignalThreshold,200,0,['Random'],50,100,10,25,False,,94.91999999999999,,0.00013929837009988346,,1911,1348,1799,1577,112,-229,209.0999999999999,228.5
SignalThreshold,200,0,['Random'],20,100,25,10,False,,99.53999999999999,,0.00037072784477707837,,1859,1700,1736,1658,123,42,58.40000000000009,84.90000000000009
SignalThreshold,200,0,['Random'],20,100,25,25,False,,101.41999999999999,,0.0005536229884264941,,1065,1662,1688,1734,-623,-72,49.5,40.0
SignalThreshold,200,0,['Random'],50,100,25,10,True,325.0,99.22000000000003,99.03,0.00042479267520563886,0.0004238069803349313,2080,1857,1842,1814,238,43,39.5,45.700000000000045
SignalThreshold,200,0,['Random'],50,100,25,25,False,,97.62,,0.0005410779977503211,,2049,1462,1838,1763,211,-301,98.90000000000009,104.90000000000009
SignalThreshold,200,0,['Chartist'],20,1,5,10,False,,105.52000000000001,,0.0011482914901149168,,725,1609,1398,1542,-673,67,143.30000000000018,151.4000000000001
SignalThreshold,200,0,['Chartist'],20,1,5,25,False,,109.9,,0.0007845743393400117,,1091,1606,1267,1585,-176,21,294.0999999999999,326.8000000000002
SignalThreshold,200,0,['Chartist'],50,1,5,10,False,,96.1,,8.834807462190859e-05,,1813,1013,1631,1505,182,-492,112.80000000000018,128.9000000000001
SignalThreshold,200,0,['Chartist'],50,1,5,25,False,,107.99000000000001,,0.0008621366144839549,,1215,1839,1411,1627,-196,212,215.0999999999999,235.29999999999995
SignalThreshold,200,0,['Chartist'],20,1,10,10,False,,91.41999999999999,,-8.49067774864939e-06,,1639,1151,1542,1328,97,-177,230.4000000000001,214.80000000000018
SignalThreshold,200,0,['Chartist'],20,1,10,25,False,,104.57999999999997,,0.0007408665477553924,,1517,1393,1452,1513,65,-120,79.29999999999995,83.60000000000014
SignalThreshold,200,0,['Chartist'],50,1,10,10,False,,99.7,,0.0004641334333953312,,1750,1658,1652,1612,98,46,31.700000000000045,42.799999999999955
SignalThreshold,200,0,['Chartist'],50,1,10,25,False,,98.74,,0.0004022389378003309,,1784,1377,1641,1563,143,-186,83.09999999999991,67.5
SignalThreshold,200,0,['Chartist'],20,1,25,10,False,,98.52000000000001,,0.0001501502338563684,,1687,1187,1602,1555,85,-368,31.90000000000009,38.299999999999955
SignalThreshold,200,0,['Chartist'],20,1,25,25,False,,97.46999999999998,,0.00035724241707695107,,1580,1461,1537,1529,43,-68,10.199999999999818,14.799999999999955
SignalThreshold,200,0,['Chartist'],50,1,25,10,False,,100.61999999999999,,0.0008372053835559555,,1849,1538,1646,1627,203,-89,41.5,13.299999999999955
SignalThreshold,200,0,['Chartist'],50,1,25,25,False,,95.37,,0.0002497758266864086,,1713,1204,1678,1548,35,-344,124.39999999999986,140.9000000000001
SignalThreshold,200,0,['Chartist'],20,5,5,10,False,,99.03,,8.543673942394655e-05,,949,1475,1444,1526,-495,-51,84.29999999999995,73.39999999999986
SignalThreshold,200,0,['Chartist'],20,5,5,25,False,,89.04,,-0.0003638190844237251,,1605,971,1558,1226,47,-255,315.89999999999986,337.20000000000005
SignalThreshold,200,0,['Chartist'],50,5,5,10,False,,96.57,,0.0003251793167400727,,1802,1565,1642,1560,160,5,77.79999999999995,102.79999999999995
SignalThreshold,200,0,['Chartist'],50,5,5,25,False,,105.71000000000001,,0.0009764360930906941,,1671,1491,1495,1669,176,-178,174.70000000000005,172.70000000000005
SignalThreshold,200,0,['Chartist'],20,5,10,10,False,,97.52000000000001,,0.00019741742615224448,,1637,1188,1579,1507,58,-319,70.69999999999982,58.799999999999955
SignalThreshold,200,0,['Chartist'],20,5,10,25,False,,96.84,,8.662778205616102e-05,,1369,1521,1593,1467,-224,54,143.4000000000001,117.5
SignalThreshold,200,0,['Chartist'],50,5,10,10,False,,100.57000000000001,,0.00047799121211742913,,1727,1620,1594,1623,133,-3,43.40000000000009,25.100000000000136
SignalThreshold,200,0,['Chartist'],50,5,10,25,False,,102.29,,-9.97196528519971e-05,,1594,1615,1455,1666,139,-51,196.0999999999999,207.39999999999986
SignalThreshold,200,0,['Chartist'],20,5,25,10,False,,97.84,,0.00020303072361570063,,1650,1627,1636,1531,14,96,73.09999999999991,103.90000000000009
SignalThreshold,200,0,['Chartist'],20,5,25,25,False,,98.49999999999999,,0.00021358881613670522,,787,1530,1567,1544,-780,-14,15.0,23.40000000000009
SignalThreshold,200,0,['Chartist'],50,5,25,10,False,,101.97,,0.0004344276944379445,,1453,1864,1659,1703,-206,161,48.40000000000009,18.899999999999864
SignalThreshold,200,0,['Chartist'],50,5,25,25,False,,104.53999999999999,,0.00023201802344406878,,1540,1687,1532,1714,8,-27,200.29999999999995,163.29999999999995
SignalThreshold,200,0,['Chartist'],20,10,5,10,False,,95.63000000000001,,5.2541766823724226e-05,,1514,1213,1520,1469,-6,-256,37.0,44.0
SignalThreshold,200,0,['Chartist'],20,10,5,25,False,,110.50999999999999,,0.0011046178790573458,,1024,1621,1223,1545,-199,76,288.0999999999999,319.0999999999999
SignalThreshold,200,0,['Chartist'],50,10,5,10,False,,103.21000000000001,,0.0007286186115356016,,1589,1691,1505,1639,84,52,108.10000000000014,131.19999999999982
SignalThreshold,200,0,['Chartist'],50,10,5,25,False,,96.58000000000001,,-0.00013587058422675526,,1497,1600,1621,1559,-124,41,56.69999999999982,72.59999999999991
SignalThreshold,200,0,['Chartist'],20,10,10,10,False,,104.28,,0.0009616929533205322,,1018,1630,1404,1599,-386,31,180.9000000000001,205.29999999999995
SignalThreshold,200,0,['Chartist'],20,10,10,25,False,,104.17999999999999,,0.0005403335833100834,,1463,1534,1396,1609,67,-75,216.5,204.10000000000014
SignalThreshold,200,0,['Chartist'],50,10,10,10,False,,101.57,,0.0006797315806427268,,1284,1811,1594,1688,-310,123,63.399999999999864,88.39999999999986
SignalThreshold,200,0,['Chartist'],50,10,10,25,False,,107.41999999999999,,0.0009128622876903126,,1284,1798,1407,1636,-123,162,238.5,236.9000000000001
SignalThreshold,200,0,['Chartist'],20,10,25,10,False,,102.16000000000003,,0.0006509443646021376,,906,1822,1546,1662,-640,160,112.20000000000005,132.39999999999986
SignalThreshold,200,0,['Chartist'],20,10,25,25,False,,100.65,,0.0005011160334538579,,1698,911,1584,1577,114,-666,11.599999999999909,6.7000000000000455
SignalThreshold,200,0,['Chartist'],50,10,25,10,False,,98.53,,0.00034792374232163687,,1924,1681,1748,1649,176,32,104.20000000000005,111.29999999999995
SignalThreshold,200,0,['Chartist'],50,10,25,25,False,,97.28,,0.0005089535806981336,,1714,1539,1681,1616,33,-77,78.29999999999995,40.200000000000045
SignalThreshold,200,0,['Chartist'],20,25,5,10,False,,101.92999999999998,,0.0006522600316609889,,838,1692,1500,1601,-662,91,103.59999999999991,106.70000000000005
SignalThreshold,200,0,['Chartist'],20,25,5,25,False,,93.81,,-0.0001019589420684967,,1608,1234,1610,1382,-2,-148,213.79999999999995,246.5
SignalThreshold,200,0,['Chartist'],50,25,5,10,False,,96.81999999999998,,0.0002737574493313562,,1634,1660,1661,1616,-27,44,53.399999999999864,31.399999999999864
SignalThreshold,200,0,['Chartist'],50,25,5,25,False,,93.1,,-0.0001992527632834893,,1790,1446,1628,1423,162,23,178.0,227.20000000000005
SignalThreshold,200,0,['Chartist'],20,25,10,10,False,,98.78999999999999,,0.00032443945736133483,,1467,1590,1564,1604,-97,-14,38.299999999999955,34.200000000000045
SignalThreshold,200,0,['Chartist'],20,25,10,25,False,,109.35999999999999,,0.0014309991754926795,,1144,1564,1296,1548,-152,16,234.10000000000014,272.39999999999986
SignalThreshold,200,0,['Chartist'],50,25,10,10,False,,98.79999999999998,,0.0004972265719265236,,1510,1836,1749,1641,-239,195,99.79999999999995,123.5
SignalThreshold,200,0,['Chartist'],50,25,10,25,False,,95.03999999999999,,-0.0001070448122927525,,1909,1201,1691,1527,218,-326,143.5,156.5999999999999
SignalThreshold,200,0,['Chartist'],20,25,25,10,False,,99.65,,0.0006310132398473462,,1716,1568,1670,1661,46,-93,4.899999999999864,16.899999999999864
SignalThreshold,200,0,['Chartist'],20,25,25,25,False,,103.87,,0.0010768265873221676,,1508,1599,1476,1635,32,-36,123.0,150.9000000000001
SignalThreshold,200,0,['Chartist'],50,25,25,10,False,,101.10000000000001,,0.0006378815804398552,,1512,1978,1674,1716,-162,262,40.100000000000136,31.199999999999818
SignalThreshold,200,0,['Chartist'],50,25,25,25,False,,104.12,,0.0007369622692882166,,1220,1828,1565,1729,-345,99,141.60000000000014,168.0999999999999
SignalThreshold,200,0,['Chartist'],20,100,5,10,False,,100.22000000000003,,0.00043010296139518197,,1725,1475,1643,1679,82,-204,20.299999999999955,23.700000000000045
SignalThreshold,200,0,['Chartist'],20,100,5,25,False,,102.31000000000002,,0.000597124268846436,,1363,1625,1634,1654,-271,-29,25.700000000000045,26.200000000000045
SignalThreshold,200,0,['Chartist'],50,100,5,10,False,,98.20000000000002,,0.00036733463113990334,,1832,1705,1720,1697,112,8,43.700000000000045,22.799999999999955
SignalThreshold,200,0,['Chartist'],50,100,5,25,False,,97.90999999999998,,0.000395661186534434,,1742,1576,1744,1653,-2,-77,89.70000000000005,96.5
SignalThreshold,200,0,['Chartist'],20,100,10,10,False,,98.55000000000001,,0.000713382611095286,,1706,1700,1649,1635,57,65,26.100000000000136,19.399999999999864
SignalThreshold,200,0,['Chartist'],20,100,10,25,False,,94.87999999999998,,0.00018845919776588432,,1579,1351,1596,1544,-17,-193,46.0,62.40000000000009
SignalThreshold,200,0,['Chartist'],50,100,10,10,False,,97.24000000000001,,0.00030647737270601,,1896,1375,1779,1649,117,-274,135.5,123.20000000000005
SignalThreshold,200,0,['Chartist'],50,100,10,25,False,,94.96,,0.00014351730143352562,,1868,1467,1735,1605,133,-138,129.70000000000005,127.90000000000009
SignalThreshold,200,0,['Chartist'],20,100,25,10,False,,98.55,,0.00038871933671156205,,1762,1688,1717,1660,45,28,45.0,58.5
SignalThreshold,200,0,['Chartist'],20,100,25,25,False,,99.57,,8.099653108257228e-05,,1778,1082,1674,1668,104,-586,19.0,10.0
SignalThreshold,200,0,['Chartist'],50,100,25,10,True,295.0,97.55,95.28,0.0002968525852305252,0.0004946681256860196,2077,1879,1810,1707,267,172,124.09999999999991,110.29999999999995
SignalThreshold,200,0,['Chartist'],50,100,25,25,False,,101.20000000000002,,0.0006706002073171458,,1376,1934,1700,1839,-324,95,117.90000000000009,147.29999999999995
SignalThreshold,200,0,['MarketMaker'],20,1,5,10,False,,96.39,,0.00026579359308398926,,1639,1335,1580,1401,59,-66,174.0,183.20000000000005
SignalThreshold,200,0,['MarketMaker'],20,1,5,25,False,,97.2,,0.0006312375452046194,,1535,1259,1532,1462,3,-203,70.29999999999995,61.200000000000045
SignalThreshold,200,0,['MarketMaker'],50,1,5,10,False,,104.25,,0.0008177512583072316,,1422,1632,1497,1620,-75,12,111.80000000000018,125.29999999999995
SignalThreshold,200,0,['MarketMaker'],50,1,5,25,False,,98.31,,-8.158151392482329e-05,,1780,1255,1647,1555,133,-300,92.69999999999982,107.20000000000005
SignalThreshold,200,0,['MarketMaker'],20,1,10,10,False,,94.01,,0.00024216184878071104,,1607,1158,1549,1431,58,-273,117.59999999999991,126.29999999999995
SignalThreshold,200,0,['MarketMaker'],20,1,10,25,False,,101.67999999999999,,0.0012535829353189309,,1338,1474,1543,1457,-205,17,103.39999999999986,83.79999999999995
SignalThreshold,200,0,['MarketMaker'],50,1,10,10,False,,95.32000000000002,,0.00012080837664798942,,1858,1283,1682,1456,176,-173,202.80000000000018,227.29999999999995
SignalThreshold,200,0,['MarketMaker'],50,1,10,25,False,,92.66,,0.00026598443857893573,,1761,1223,1695,1402,66,-179,284.10000000000014,309.60000000000014
SignalThreshold,200,0,['MarketMaker'],20,1,25,10,False,,104.2,,0.0004697774545639431,,1565,1349,1427,1637,138,-288,206.79999999999995,223.19999999999982
SignalThreshold,200,0,['MarketMaker'],20,1,25,25,False,,98.3,,-0.0004063935252297507,,1610,1576,1468,1578,142,-2,119.90000000000009,102.90000000000009
SignalThreshold,200,0,['MarketMaker'],50,1,25,10,False,,95.89000000000001,,0.00034820624438990837,,1837,1555,1665,1551,172,4,129.10000000000014,119.5
SignalThreshold,200,0,['MarketMaker'],50,1,25,25,False,,104.10000000000002,,0.0006961821094943135,,1788,1583,1590,1726,198,-143,123.20000000000005,164.5
SignalThreshold,200,0,['MarketMaker'],20,5,5,10,False,,94.4,,0.00014515595893709618,,1617,1039,1582,1333,35,-294,239.5,256.70000000000005
SignalThreshold,200,0,['MarketMaker'],20,5,5,25,False,,107.76999999999998,,0.00039301764126739846,,435,1642,1344,1526,-909,116,159.10000000000014,183.70000000000005
SignalThreshold,200,0,['MarketMaker'],50,5,5,10,False,,100.55999999999999,,0.0008133091664889179,,1112,1814,1632,1603,-520,211,11.299999999999955,29.700000000000045
SignalThreshold,200,0,['MarketMaker'],50,5,5,25,False,,103.48999999999998,,0.00040391925192180794,,1246,1734,1505,1659,-259,75,160.5999999999999,155.39999999999986
SignalThreshold,200,0,['MarketMaker'],20,5,10,10,False,,101.75,,0.0005695575922243457,,1591,1329,1528,1571,63,-242,54.700000000000045,45.69999999999982
SignalThreshold,200,0,['MarketMaker'],20,5,10,25,False,,99.96000000000001,,0.00022323023772515975,,1341,1466,1464,1575,-123,-109,104.29999999999995,110.40000000000009
SignalThreshold,200,0,['MarketMaker'],50,5,10,10,False,,102.11999999999999,,0.0006217682246455969,,1872,1443,1591,1635,281,-192,24.59999999999991,54.399999999999864
SignalThreshold,200,0,['MarketMaker'],50,5,10,25,False,,103.58999999999999,,0.0009170784567900896,,1464,1756,1522,1628,-58,128,113.40000000000009,121.19999999999982
SignalThreshold,200,0,['MarketMaker'],20,5,25,10,False,,102.21,,0.000839260235330824,,1289,1787,1479,1677,-190,110,171.70000000000005,216.0
SignalThreshold,200,0,['MarketMaker'],20,5,25,25,False,,90.61,,1.2758402799464016e-05,,1387,1236,1620,1312,-233,-76,298.5,335.10000000000014
SignalThreshold,200,0,['MarketMaker'],50,5,25,10,False,,100.54999999999998,,0.00042456012151108953,,1746,1796,1570,1681,176,115,114.5,113.59999999999991
SignalThreshold,200,0,['MarketMaker'],50,5,25,25,False,,100.43999999999998,,0.00032224900553662306,,1756,1612,1576,1694,180,-82,117.10000000000014,141.0
SignalThreshold,200,0,['MarketMaker'],20,10,5,10,False,,99.28999999999999,,0.0006492844201507989,,1657,997,1581,1519,76,-522,50.200000000000045,59.399999999999864
SignalThreshold,200,0,['MarketMaker'],20,10,5,25,False,,97.71000000000001,,0.00035183245177243576,,1650,1119,1565,1533,85,-414,22.799999999999955,35.799999999999955
SignalThreshold,200,0,['MarketMaker'],50,10,5,10,False,,102.97,,0.0008011848110560297,,1505,1658,1567,1702,-62,-44,131.69999999999982,145.20000000000005
SignalThreshold,200,0,['MarketMaker'],50,10,5,25,False,,105.13999999999999,,0.0004421951961559149,,1627,977,1408,1654,219,-677,275.0,226.70000000000005
SignalThreshold,200,0,['MarketMaker'],20,10,10,10,False,,100.36999999999998,,0.0002249367063435289,,1213,1568,1540,1584,-327,-16,50.299999999999955,41.5
SignalThreshold,200,0,['MarketMaker'],20,10,10,25,False,,101.18,,-0.0002335169292027943,,1059,1645,1441,1599,-382,46,164.60000000000014,146.9000000000001
SignalThreshold,200,0,['MarketMaker'],50,10,10,10,False,,103.22,,0.0006508767955840396,,1130,1842,1544,1630,-414,212,98.5,86.09999999999991
SignalThreshold,200,0,['MarketMaker'],50,10,10,25,False,,98.41000000000001,,0.00026105505497990187,,1782,1465,1624,1597,158,-132,4.400000000000091,31.5
SignalThreshold,200,0,['MarketMaker'],20,10,25,10,False,,96.39999999999999,,0.0001756423218952186,,1634,1619,1660,1506,-26,113,148.20000000000005,165.5999999999999
SignalThreshold,200,0,['MarketMaker'],20,10,25,25,False,,96.43,,0.0004822940666811064,,1244,1488,1676,1429,-432,59,234.20000000000005,246.80000000000018
SignalThreshold,200,0,['MarketMaker'],50,10,25,10,False,,98.74,,0.000496986923813015,,1744,1811,1706,1654,38,157,40.0,28.0
SignalThreshold,200,0,['MarketMaker'],50,10,25,25,False,,100.11,,0.0008502954499890838,,1857,1588,1624,1637,233,-49,13.0,37.09999999999991
SignalThreshold,200,0,['MarketMaker'],20,25,5,10,False,,99.38,,0.0004780348930900069,,1567,1562,1602,1591,-35,-29,13.899999999999864,9.399999999999864
SignalThreshold,200,0,['MarketMaker'],20,25,5,25,False,,103.49000000000001,,0.0008409061327145928,,1450,1398,1456,1580,-6,-182,105.80000000000018,128.70000000000005
SignalThreshold,200,0,['MarketMaker'],50,25,5,10,False,,101.59,,0.0007320032805131073,,1606,1709,1646,1676,-40,33,21.799999999999955,18.5
SignalThreshold,200,0,['MarketMaker'],50,25,5,25,False,,96.66999999999999,,0.0008905272614361418,,1768,1297,1648,1451,120,-154,189.0999999999999,166.79999999999995
SignalThreshold,200,0,['MarketMaker'],20,25,10,10,False,,100.67999999999999,,0.0007085251466189729,,1642,1392,1556,1602,86,-210,43.200000000000045,46.0
SignalThreshold,200,0,['MarketMaker'],20,25,10,25,False,,105.94000000000001,,0.0010621287011644354,,1218,1533,1378,1556,-160,-23,152.0,171.5999999999999
SignalThreshold,200,0,['MarketMaker'],50,25,10,10,False,,100.67000000000002,,0.0005382547521175532,,1303,1810,1677,1697,-374,113,14.900000000000091,19.600000000000136
SignalThreshold,200,0,['MarketMaker'],50,25,10,25,False,,97.6,,0.0002752874156580416,,1680,1616,1651,1584,29,32,65.79999999999995,74.0
SignalThreshold,200,0,['MarketMaker'],20,25,25,10,False,,101.85,,0.0006652431798808065,,1608,1711,1595,1649,13,62,53.69999999999982,58.19999999999982
SignalThreshold,200,0,['MarketMaker'],20,25,25,25,False,,92.51,,-5.45980044191627e-05,,1696,971,1617,1344,79,-373,256.5999999999999,276.5
SignalThreshold,200,0,['MarketMaker'],50,25,25,10,False,,97.88999999999999,,0.0003238004639418857,,1473,1831,1800,1618,-327,213,173.10000000000014,187.70000000000005
SignalThreshold,200,0,['MarketMaker'],50,25,25,25,False,,98.38,,-6.330647646897135e-05,,1866,1495,1683,1616,183,-121,45.200000000000045,91.5
SignalThreshold,200,0,['MarketMaker'],20,100,5,10,False,,100.67000000000002,,0.0005629071981734692,,1657,1652,1648,1695,9,-43,52.80000000000018,51.200000000000045
SignalThreshold,200,0,['MarketMaker'],20,100,5,25,False,,99.93999999999998,,0.00028958272723018485,,1525,1590,1590,1693,-65,-103,115.59999999999991,107.79999999999995
SignalThreshold,200,0,['MarketMaker'],50,100,5,10,False,,100.79999999999998,,0.0005400789861270493,,1718,1899,1770,1750,-52,149,16.09999999999991,22.59999999999991
