type,it,signal_threshold,traders,random,market_maker,chartist,fundamentalist,is_recovered,time_to_recover,before_price,after_price,before_return,after_return,last_ask_orders_count,last_bid_orders_count,event_ask_orders_count,event_bid_orders_count,diff_ask_orders_count,diff_bid_orders_count,avg_diff_before_event,avg_diff_after_event
SignalThreshold,200,5,['Random'],20,1,5,10,False,,97.66,,0.00016234320317251702,,1625,952,1524,1487,101,-535,26.0,46.80000000000018
SignalThreshold,200,5,['Random'],20,1,5,25,False,,98.16,,0.00017615056813402374,,1650,1206,1585,1511,65,-305,56.700000000000045,79.89999999999986
SignalThreshold,200,5,['Random'],50,1,5,10,False,,96.81,,0.00018455337548388704,,1745,1698,1598,1519,147,179,78.0,64.5
SignalThreshold,200,5,['Random'],50,1,5,25,False,,97.72000000000001,,0.0005019313901732767,,1729,1433,1579,1553,150,-120,25.600000000000136,40.69999999999982
SignalThreshold,200,5,['Random'],20,1,10,10,False,,99.86000000000001,,0.0009125265067173893,,1246,1598,1589,1537,-343,61,64.60000000000014,42.200000000000045
SignalThreshold,200,5,['Random'],20,1,10,25,False,,103.33,,0.00021102522722860992,,1466,1418,1401,1606,65,-188,193.4000000000001,198.80000000000018
SignalThreshold,200,5,['Random'],50,1,10,10,False,,98.03999999999999,,0.0002447288077071818,,1880,1436,1667,1528,213,-92,125.60000000000014,144.0
SignalThreshold,200,5,['Random'],50,1,10,25,False,,112.53999999999999,,0.0010525876236319473,,1356,1906,1279,1694,77,212,411.79999999999995,397.4000000000001
SignalThreshold,200,5,['Random'],20,1,25,10,False,,107.13,,0.0008702226307351092,,1395,1634,1380,1565,15,69,184.89999999999986,187.20000000000005
SignalThreshold,200,5,['Random'],20,1,25,25,False,,101.77000000000001,,0.0006015154834213337,,1592,1530,1529,1619,63,-89,50.90000000000009,90.5
SignalThreshold,200,5,['Random'],50,1,25,10,False,,96.59,,0.0004831808049955209,,1936,1745,1709,1603,227,142,117.60000000000014,110.30000000000018
SignalThreshold,200,5,['Random'],50,1,25,25,False,,102.11000000000001,,0.0009731359573242562,,1510,1866,1584,1638,-74,228,55.299999999999955,44.59999999999991
SignalThreshold,200,5,['Random'],20,5,5,10,False,,95.84,,-5.845934826441825e-07,,1642,1224,1573,1415,69,-191,150.0,164.0
SignalThreshold,200,5,['Random'],20,5,5,25,False,,103.8,,0.0005819039649766912,,979,1584,1404,1588,-425,-4,161.79999999999995,186.20000000000005
SignalThreshold,200,5,['Random'],50,5,5,10,False,,100.26,,0.0002527729770449602,,1849,1317,1646,1614,203,-297,20.09999999999991,35.09999999999991
SignalThreshold,200,5,['Random'],50,5,5,25,False,,105.94000000000001,,0.0007367248685778714,,936,1876,1433,1646,-497,230,217.10000000000014,228.4000000000001
SignalThreshold,200,5,['Random'],20,5,10,10,False,,99.22,,0.00043653687661151223,,1432,1590,1544,1578,-112,12,28.40000000000009,28.299999999999955
SignalThreshold,200,5,['Random'],20,5,10,25,False,,95.21000000000001,,-0.00026340548364740926,,1577,1332,1535,1460,42,-128,53.700000000000045,89.0
