type,it,signal_threshold,traders,random,market_maker,chartist,fundamentalist,is_recovered,time_to_recover,before_price,after_price,before_return,after_return,last_ask_orders_count,last_bid_orders_count,event_ask_orders_count,event_bid_orders_count,diff_ask_orders_count,diff_bid_orders_count,avg_diff_before_event,avg_diff_after_event
SignalThreshold,200,10,['Chartist'],50,1,25,25,False,,100.97,,0.0005441220568455493,,1095,1841,1672,1622,-577,219,46.799999999999955,41.299999999999955
SignalThreshold,200,10,['Chartist'],20,5,5,10,False,,100.03000000000002,,0.0003789299830388248,,1392,1467,1490,1599,-98,-132,104.0,102.20000000000005
SignalThreshold,200,10,['Chartist'],20,5,5,25,False,,89.96000000000001,,-0.00030384608023249494,,1614,1278,1559,1271,55,7,282.4000000000001,287.79999999999995
SignalThreshold,200,10,['Chartist'],50,5,5,10,False,,102.16,,0.0008082121672713104,,1625,1729,1559,1617,66,112,55.90000000000009,54.100000000000136
SignalThreshold,200,10,['Chartist'],50,5,5,25,False,,101.01,,6.467878064186339e-05,,908,1886,1505,1599,-597,287,107.5,121.70000000000005
SignalThreshold,200,10,['Chartist'],20,5,10,10,False,,100.10000000000001,,0.0005868897877503114,,1325,1628,1586,1585,-261,43,18.600000000000136,3.599999999999909
SignalThreshold,200,10,['Chartist'],20,5,10,25,False,,100.57000000000002,,0.0005206546261879262,,1623,1264,1496,1545,127,-281,61.700000000000045,53.80000000000018
SignalThreshold,200,10,['Chartist'],50,5,10,10,False,,97.65,,0.00025114696180730714,,1790,1352,1639,1550,151,-198,87.0,81.29999999999995
SignalThreshold,200,10,['Chartist'],50,5,10,25,False,,97.97999999999999,,6.439372896184146e-05,,1064,1888,1529,1630,-465,258,136.0999999999999,86.20000000000005
SignalThreshold,200,10,['Chartist'],20,5,25,10,False,,100.03999999999999,,0.0007502070493057085,,1463,1575,1612,1494,-149,81,122.5,114.70000000000005
SignalThreshold,200,10,['Chartist'],20,5,25,25,False,,96.70000000000002,,0.0003970793356658754,,1515,1519,1606,1488,-91,31,99.0,129.9000000000001
SignalThreshold,200,10,['Chartist'],50,5,25,10,False,,97.73,,0.0003748606824644279,,1931,1514,1662,1571,269,-57,67.70000000000005,72.29999999999995
SignalThreshold,200,10,['Chartist'],50,5,25,25,False,,97.03,,0.0005030011843918062,,1414,1702,1719,1544,-305,158,188.29999999999995,176.10000000000014
SignalThreshold,200,10,['Chartist'],20,10,5,10,False,,100.69,,0.0006743289893224518,,1107,1624,1544,1562,-437,62,7.5,16.09999999999991
SignalThreshold,200,10,['Chartist'],20,10,5,25,False,,92.41,,0.00019709939934258036,,1282,1296,1555,1336,-273,-40,214.39999999999986,228.5999999999999
SignalThreshold,200,10,['Chartist'],50,10,5,10,False,,101.5,,0.0005755886859471321,,1472,1763,1616,1671,-144,92,56.80000000000018,59.100000000000136
SignalThreshold,200,10,['Chartist'],50,10,5,25,False,,99.44999999999999,,-2.6783454245451337e-05,,1533,1670,1563,1603,-30,67,47.90000000000009,24.59999999999991
SignalThreshold,200,10,['Chartist'],20,10,10,10,False,,102.22999999999999,,0.0007067128813774193,,1240,1634,1500,1600,-260,34,80.40000000000009,109.59999999999991
SignalThreshold,200,10,['Chartist'],20,10,10,25,False,,96.92,,0.00025345069998249916,,1709,906,1563,1446,146,-540,119.0,127.79999999999995
SignalThreshold,200,10,['Chartist'],50,10,10,10,False,,102.99000000000001,,0.0008945022618185043,,1302,1933,1533,1694,-231,239,155.4000000000001,185.79999999999995
SignalThreshold,200,10,['Chartist'],50,10,10,25,False,,107.22,,0.0010431804842208536,,1396,1664,1422,1668,-26,-4,223.9000000000001,243.60000000000014
SignalThreshold,200,10,['Chartist'],20,10,25,10,True,125.0,98.59000000000002,98.20000000000002,0.00045047085835303954,0.0004236572265176834,1691,1574,1593,1581,98,-7,0.900000000000091,18.59999999999991
SignalThreshold,200,10,['Chartist'],20,10,25,25,False,,100.82000000000001,,0.0009977790917334271,,1146,1634,1577,1531,-431,103,47.19999999999982,48.40000000000009
SignalThreshold,200,10,['Chartist'],50,10,25,10,False,,98.03,,0.00034203571650975184,,1965,1561,1712,1626,253,-65,90.89999999999986,97.29999999999995
SignalThreshold,200,10,['Chartist'],50,10,25,25,False,,99.15,,0.0006438945966404457,,1699,1806,1644,1740,55,66,53.299999999999955,105.29999999999995
SignalThreshold,200,10,['Chartist'],20,25,5,10,False,,97.61000000000001,,0.00039129429071822736,,1574,1404,1556,1539,18,-135,19.700000000000045,23.899999999999864
SignalThreshold,200,10,['Chartist'],20,25,5,25,False,,101.25000000000003,,0.0006235266092401259,,907,1625,1567,1584,-660,41,1.400000000000091,38.59999999999991
SignalThreshold,200,10,['Chartist'],50,25,5,10,False,,100.19000000000003,,0.0006662390155570773,,1347,1815,1688,1629,-341,186,53.899999999999864,52.5
SignalThreshold,200,10,['Chartist'],50,25,5,25,False,,97.88999999999999,,0.00043693153709495255,,1453,1829,1639,1620,-186,209,9.899999999999864,26.09999999999991
SignalThreshold,200,10,['Chartist'],20,25,10,10,False,,102.55999999999999,,0.000739523606159315,,1157,1642,1538,1612,-381,30,71.79999999999995,97.10000000000014
SignalThreshold,200,10,['Chartist'],20,25,10,25,False,,95.07999999999998,,3.13659967954394e-05,,1423,1278,1594,1395,-171,-117,190.60000000000014,219.20000000000005
SignalThreshold,200,10,['Chartist'],50,25,10,10,False,,100.57000000000001,,0.00041966920189306716,,1479,1939,1644,1772,-165,167,109.5,132.39999999999986
SignalThreshold,200,10,['Chartist'],50,25,10,25,False,,94.23999999999998,,-0.00013452291356132626,,1823,1195,1669,1445,154,-250,208.9000000000001,216.79999999999995
SignalThreshold,200,10,['Chartist'],20,25,25,10,False,,98.49,,0.00041269768230438374,,1730,1561,1680,1611,50,-50,57.700000000000045,60.200000000000045
SignalThreshold,200,10,['Chartist'],20,25,25,25,False,,96.5,,0.0005052674372534573,,1694,1272,1645,1447,49,-175,214.9000000000001,184.0
SignalThreshold,200,10,['Chartist'],50,25,25,10,False,,99.65,,0.00039934209778083455,,1925,1870,1723,1709,202,161,17.200000000000045,13.5
SignalThreshold,200,10,['Chartist'],50,25,25,25,False,,102.25000000000001,,0.00046421549340783794,,1663,1756,1603,1731,60,25,152.30000000000018,126.5
SignalThreshold,200,10,['Chartist'],20,100,5,10,False,,100.52,,0.0006944045377299703,,1589,1791,1638,1666,-49,125,21.299999999999955,24.799999999999955
SignalThreshold,200,10,['Chartist'],20,100,5,25,False,,101.88,,0.0006779429781144426,,1389,1505,1602,1688,-213,-183,74.79999999999995,86.79999999999995
SignalThreshold,200,10,['Chartist'],50,100,5,10,False,,100.68000000000002,,0.0005539692643792449,,1651,1786,1725,1780,-74,6,51.90000000000009,48.100000000000136
SignalThreshold,200,10,['Chartist'],50,100,5,25,False,,102.43999999999998,,0.000711406191975402,,1437,1924,1665,1776,-228,148,124.0,116.10000000000014
SignalThreshold,200,10,['Chartist'],20,100,10,10,False,,96.77000000000001,,0.00028961808962966285,,1796,1377,1678,1532,118,-155,153.5,139.9000000000001
SignalThreshold,200,10,['Chartist'],20,100,10,25,False,,94.33000000000001,,0.000147742634617617,,1612,1185,1633,1491,-21,-306,121.5,154.5
SignalThreshold,200,10,['Chartist'],50,100,10,10,False,,100.88999999999999,,0.000574076768105494,,1712,2010,1716,1788,-4,222,91.0,80.89999999999986
SignalThreshold,200,10,['Chartist'],50,100,10,25,False,,98.20000000000002,,0.00033303238913840426,,1825,1015,1737,1709,88,-694,23.200000000000045,25.40000000000009
SignalThreshold,200,10,['Chartist'],20,100,25,10,False,,99.73000000000002,,0.0005519540571187698,,1785,1780,1725,1703,60,77,6.300000000000182,14.0
SignalThreshold,200,10,['Chartist'],20,100,25,25,False,,101.16000000000001,,0.0006065464967646116,,1223,1821,1674,1695,-451,126,22.59999999999991,30.200000000000045
SignalThreshold,200,10,['Chartist'],50,100,25,10,False,,99.02,,0.0004094567993232806,,2016,1779,1792,1782,224,-3,1.2000000000000455,8.299999999999955
SignalThreshold,200,10,['Chartist'],50,100,25,25,False,,99.70000000000002,,0.0004596726790746745,,2082,1582,1787,1807,295,-225,26.700000000000045,26.299999999999955
SignalThreshold,200,10,['MarketMaker'],20,1,5,10,False,,95.52000000000001,,0.0003502190934174273,,1587,1332,1600,1390,-13,-58,205.0,205.20000000000005
SignalThreshold,200,10,['MarketMaker'],20,1,5,25,False,,98.91,,0.000833899218469789,,1664,1214,1603,1449,61,-235,170.5,146.20000000000005
SignalThreshold,200,10,['MarketMaker'],50,1,5,10,False,,98.84,,0.00021069745600379536,,1195,1784,1586,1617,-391,167,49.200000000000045,34.0
SignalThreshold,200,10,['MarketMaker'],50,1,5,25,False,,106.15,,0.0007733680182757803,,1422,1730,1509,1649,-87,81,139.9000000000001,141.0999999999999
SignalThreshold,200,10,['MarketMaker'],20,1,10,10,False,,96.89000000000001,,0.00012953861805114973,,1644,975,1565,1463,79,-488,96.20000000000005,117.0
